train_loss,val_loss,train_acc,val_acc
0.5762569666155624,0.49128608556761255,0.6915113871635611,0.782608695652174
0.3877797011386287,0.3240464394507201,0.8302277432712215,0.8840579710144928
0.3958185128790498,0.30488506305044977,0.8178053830227743,0.8840579710144928
0.37630696403437275,0.22930743728858838,0.8426501035196687,0.9710144927536232
0.2851121275074487,0.2743237182713937,0.8944099378881988,0.9130434782608695
0.3122395368343061,0.3378975227259208,0.8695652173913043,0.855072463768116
0.33443972480716666,0.18497566144535507,0.8488612836438924,0.9565217391304348
0.28886831325033435,0.21708483022192251,0.8840579710144928,0.9855072463768116
0.24514644066986338,0.20906192841737167,0.9047619047619048,0.9710144927536232
0.26114066096319666,0.25328304413436115,0.8923395445134575,0.927536231884058
0.2769743391692515,0.21022883662279102,0.8799171842650103,0.9420289855072463
0.23580478523582157,0.1930291782254758,0.917184265010352,0.9710144927536232
0.23488593946826136,0.20068158446878626,0.9109730848861284,0.9565217391304348
