train_loss,val_loss,train_acc,val_acc
0.5513747562008368,0.4129899403323298,0.7122153209109731,0.8405797101449275
0.3681076647208591,0.2805173743678176,0.8302277432712215,0.9130434782608695
0.390269508766585,0.24113394341607025,0.8364389233954451,0.927536231884058
0.3742995506796531,0.1902429297350455,0.8343685300207039,0.9420289855072463
0.2734392313730149,0.24811538924341617,0.8881987577639752,0.9420289855072463
0.3112495335486118,0.2983305808426677,0.8674948240165632,0.855072463768116
0.34615874025145427,0.156544364772845,0.8571428571428571,0.9565217391304348
0.28813499008646665,0.198845606783162,0.8964803312629399,0.9855072463768116
0.24138726037975178,0.18286787254222925,0.917184265010352,0.9710144927536232
0.25903990149004363,0.25221081790716754,0.8944099378881988,0.8840579710144928
0.2881752970796194,0.17979139478310294,0.8757763975155279,0.9420289855072463
0.24110827226322876,0.17037198422611624,0.906832298136646,0.9565217391304348
0.24464587167321894,0.16942502709402554,0.8902691511387164,0.9710144927536232
