epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.08749999850988388,2.4445912837982178,0.1875,2.0789856910705566,0.0010000000474974513
2,0.05000000074505806,2.082620143890381,0.125,2.0790743827819824,0.0010000000474974513
3,0.10000000149011612,2.079350233078003,0.15625,2.0790295600891113,0.0010000000474974513
4,0.11249999701976776,2.0909342765808105,0.1875,2.0781092643737793,0.0010000000474974513
5,0.17499999701976776,2.0737838745117188,0.125,2.0765607357025146,0.0010000000474974513
6,0.25,2.0645241737365723,0.15625,2.06935453414917,0.0010000000474974513
7,0.32499998807907104,1.986397385597229,0.15625,2.110513210296631,0.0010000000474974513
8,0.2750000059604645,1.9199025630950928,0.1875,2.025810718536377,0.0010000000474974513
9,0.3499999940395355,1.8054182529449463,0.1875,2.211143970489502,0.0010000000474974513
