model_name,accuracy,precision,recall,f1
mobilenet_elu,0.8695652173913043,0.8227848101265823,0.9420289855072463,0.8783783783783783
mobilenet_gelu,0.8695652173913043,0.8227848101265823,0.9420289855072463,0.8783783783783783
mobilenet_selu,0.8695652173913043,0.8227848101265823,0.9420289855072463,0.8783783783783783
mobilenet_leaky_relu,0.8695652173913043,0.8227848101265823,0.9420289855072463,0.8783783783783783
mobilenet_relu,0.8623188405797102,0.8125,0.9420289855072463,0.8724832214765101
