model,fold,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,overfit_gap
hog_mlp_cv,1,0.9705215419501134,0.7207207207207207,0.6818181818181818,0.8181818181818182,0.743801652892562,0.24980082122939273
hog_mlp_cv,2,0.9750566893424036,0.7837837837837838,0.7352941176470589,0.8928571428571429,0.8064516129032258,0.19127290555861987
hog_mlp_cv,3,0.9751131221719457,0.8454545454545455,0.8166666666666667,0.8909090909090909,0.8521739130434782,0.12965857671740022
hog_mlp_cv,4,0.9819004524886877,0.7909090909090909,0.7285714285714285,0.9272727272727272,0.816,0.19099136157959684
hog_mlp_cv,5,0.9841628959276018,0.8090909090909091,0.8269230769230769,0.7818181818181819,0.8037383177570093,0.17507198683669267
hog_mlp_cv,mean,0.9773509403761504,0.78999180999181,0.7578546943252824,0.8622077922077922,0.8044330993192551,0.18735913038434046
hog_mlp_cv,std,0.005568053966143544,0.04549383313673007,0.062002681540531714,0.05999451821812831,0.039031102664125635,0.04303429819687907
