train_loss,val_loss
0.4171365201473236,0.5815695524215698
0.2475297451019287,0.5769168138504028
0.16585151851177216,0.7348552942276001
0.10500071942806244,0.7515081167221069
0.06955454498529434,1.0430150032043457
0.03888567164540291,1.5153114795684814
0.02396257221698761,1.797675371170044
0.0196051225066185,2.17749285697937
0.01824929378926754,2.746570587158203
0.017591791227459908,3.2614760398864746
0.01737767830491066,3.538360595703125
0.01732225902378559,3.6791489124298096
0.017295630648732185,3.8568685054779053
0.01727859489619732,3.9106428623199463
0.017267348244786263,4.075737953186035
0.017258450388908386,4.259605407714844
0.017251404002308846,4.304248809814453
0.017245285212993622,4.406905651092529
0.017238682135939598,4.530283451080322
0.017233023419976234,4.827218055725098
0.01723128743469715,4.981686115264893
0.017229581251740456,4.873489856719971
0.01722794398665428,5.007618427276611
0.01722750999033451,5.127947807312012
0.017227115109562874,5.2619853019714355
0.01722610928118229,5.164633750915527
0.017225390300154686,5.374872207641602
0.017225343734025955,5.412502288818359
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
0.017225323244929314,5.432483196258545
