train_loss,val_loss,train_acc,val_acc
0.7045488074946354,0.6944503663242727,0.4989648033126294,0.5072463768115942
0.6983903289828488,0.6896116716274316,0.5134575569358178,0.4782608695652174
0.6937549263547419,0.6799582001091777,0.5279503105590062,0.5072463768115942
0.6970041021550417,0.6820599203524382,0.5134575569358178,0.5797101449275363
0.6949317035714538,0.6818322599798009,0.5217391304347826,0.6086956521739131
0.6986556849124269,0.688153560610785,0.484472049689441,0.5362318840579711
0.6898169802582782,0.6761331454567288,0.5403726708074534,0.7391304347826086
0.6939641571686628,0.6939092494439387,0.5217391304347826,0.5072463768115942
0.6900251736058458,0.6865915759750034,0.5424430641821946,0.5217391304347826
0.6882720764872944,0.680281212364418,0.5527950310559007,0.5362318840579711
0.6819696990352734,0.6813490062520124,0.5838509316770186,0.5362318840579711
