train_loss,val_loss,train_acc,val_acc
0.5775537413099537,0.49301811448041943,0.6915113871635611,0.782608695652174
0.38915221297469443,0.3259450771670411,0.8281573498964804,0.8840579710144928
0.39720459853146634,0.30587434682293213,0.8198757763975155,0.8840579710144928
0.3775457352029611,0.22939035037289496,0.8488612836438924,0.9855072463768116
0.2863639148866168,0.27773933998052625,0.8902691511387164,0.9130434782608695
0.31524477871308415,0.3387952421022498,0.8674948240165632,0.8405797101449275
0.3361360750953603,0.18337459019992663,0.8530020703933747,0.9710144927536232
0.2889727990819801,0.21723020422285882,0.8881987577639752,0.9855072463768116
0.24679115791004883,0.21242243656213733,0.8964803312629399,0.9565217391304348
0.26011630053599183,0.26409524463225104,0.8923395445134575,0.8985507246376812
0.2762681152015986,0.2125072673611019,0.8840579710144928,0.9420289855072463
0.23405727577505644,0.19879935141922772,0.906832298136646,0.9565217391304348
0.23842163053852183,0.20109926704047382,0.9047619047619048,0.9565217391304348
